10	15 October 2021	saralucassl	Really god	It's a really deep message mixed with horror. I really loved it but it's tough to watch because it's so violent. If you're really empathetic it will mess with you. I think it's worth it tho, the message it's really important. I think it's a 10/10. Hope there's a second season. The actors are really good too, and the direction and effects.
8	15 October 2021	tydyclothing	Good Plot, Very Addicted, Slightly Confused	So I loved it, got very addicted to it and watched it in 2 days (could of done it in a day but I'm a working adult). I was very much into it through it all until the 5th game and onwards... the 5th game was just a bit of a mess and we all knew who was going to end up getting through. Then the last 2 episodes turned into quite a confusion when 2 of the leads die and then the main characters goes off into the world with obvious PTSD and a huge bank account. Rewind a year and he goes to meet the old man who is still alive (no shock there) and then he dies... cool story. Then he has some sort of middle aged mental breakdown, dyes his hair red, managed to break the girls brother out of a kids home and adopt him to the other guys mum and then finds out squid game is still going and goes all dolally. All in all... is there a season 2?
5	15 October 2021	ilonayux	Bingeable, but extremely overhyped and definitely not amazing	Watched the show in 2 days, i must admit, it is in fact quite bingeable. However, I'm confused as to what i saw versus the reception by the audience, as "the most amazing and smart netflix-show ever created". Did we watch the same show?Overall, the show is decent. It's not original, which it is (hopefully) not trying to be, the execution is solid (for the most part). Some of the games were pretty interesting, s.a. The dalgona candy game or the squid game.However, the show lacks a lot of development, considering for how long its is, and has major plot problems: the storyline about dissection of the organs suddenly discontinued, i thought that was the whole point of these games? To gather a lot of bodies in order to dissect them and sell the organs. Nope, apparently not. Apparently, it's because some old man was bored on his death bead. In fact, nothing in the show was really explained, everyone's motivation seemed unclear and illogical in regard to what they were actually doing. I couldn't care for any of the characters, couldn't care for their death or their life or dynamic, couldn't care for the story of the two brothers, couldn't care for their interactions because they were all super super shallow.Conversations were super awkward, boring, dragged on for too long paired with a lot of severe and uncomfortable overacting by the actors. Tried to be extremely melodramatic in parts where it wasn't called for.Many other details didn't make sense or were just super unrealistic.The vips took the whole cake and ruined the show for good, but then the ending itself managed to suck even more.Well...i would definitely cut this show some slack, if it wasn't so well recieved. Come on guys, it's an okay show but definitely not the best Netflix show ever. People are calling it genius for foreshadowing the character's death when i could tell you 10 other shows that did it in the same way, as it is a common storytelling technique (and not original at that)I'm starting to think, people are pushing this show just because it is a Korean production, trying to make it out to be the best movie industry.Anyways, don't expect too much from this show, it's definitely overhyped and I'm glad i watched it early on, when it wasn't too popular yet.
10	16 October 2021	patelabhay-40171	Just Amazing	It was truly are very good movie I like that you must also go and see it very very funny and very very dramatic.It contains several thrilling dramatic and Furious scenes across the full series it was just in amazing experience to watch this movie.
4	18 October 2021	singleway	not all good	The advantages are all over. Let me talk about the most disgusting thing. Just like the director's former work which is "Silenced", the screen is full of sensationalism.
7	17 October 2021	juanpablobourget	Great series, lame ending	The series had my attention gripped tight from episodes 1 - 7. If I would have stopped right there I would have given it a 9/10, but then episodes 8 and 9 happen.I findd Gi-Hun being mad at Sang-Woo for sacrificing the glasses guy just a dumb way to create conflict between the characters. Gi-Hun betrays his friend because he saved his life??? Gi-Hun just doesn't work as a main character, at the very end he barely grows as a character. Imagine how great it would have been if Sang-Woo had won the squid game and then have to live with the fact that he killed his friend, it would have made for a very dark yet introspective finale.I have mixed feelings towards the old man being the host of the games, it kinda ruins the Gganbu scene, but at the same time I like how deranged and twisted was his justification for starting the games.Gi-Hun leaving the airport to stop the games instead of visiting his daughter is kinda lame. It just felt like a cheap sequel-bait ending. Season 2 will likely be the typical "small resistance group trying to take down the opressors", and I'm tired of stories taking the same turn over and over again.I get that I'm complaining just because thigs didn't end the way I wanted, but don't you think it would have been more interesting if we had gotten a darker and conclusive ending rather than the one we got, which I think is kinda generic?
9	17 October 2021	saabirchaudhry	Great Show	After a long time i enjoy such a type of great show really good tv series 9/10. I hooked up to this tv series till the end really a great show like game of thrones.
7	18 October 2021	sathvikvanaparthy	Watchable	Apart from other reviews, this webseries is good and we can watch it for once. They could've made it better.Because one may feel lag at some scenes while watching and the games that they play are a bit interesting. You can enjoy this once But don't keep your expectations high coz eveybody dont feel the same.Few cons apart YOU CAN GO FOR IT.
1	18 October 2021	jojolapompa	Don't waste your time watching it	Squid Game is the single worst tv show that I have ever watched. From the script to the direction, to the framing : everything is hideous. Really disappointed I wasted some time of my life watching it.PS : thanks for destroying Le Beau Danube Bleu.
7	19 September 2021	hollywoodchad7	As the Gods will ...again?	This felt like yet another Korean remake of a popular Japanese TV show and/or movie (which itself was originally a manga) -- The movie in question is, "As The Gods Will" which came out in Japan back in 2014. Sure, they changed just enough so as to avoid any messy legal IP/copyright issues, but let's not pretend this movie is an original idea.I personally don't mind remakes, especially with foreign films being localized for a different audience (& culture). I just don't like it when try to pass off the remake as their original idea.As far as the show itself goes, it wasn't bad. I rather liked it, and liked the fact it was a TV show instead of a movie -- with a TV show you get more time to explore the world & characters. Acting was OK, cinematography was excellent and the writing wasn't bad either. I'd definitely recommend this movie to friends.
7	28 September 2021	angelretch	Disturbing and bizarre	Definitely gives viewers a good look at what people who are struggling financially with major problems are willing to do for money as well as what people with too much money are willing to do for entertainment. Planned on writing how absolutely nauseating the VIP's were in their acting abilities but SO many people beat me to it. Seriously the dialogue was so awful I was actually getting irritated whenever they were on screen and the delivery would have sounded more human if it had been robotic voices. They manage to grate on your nerves while completely taking you out of the story.
6	29 September 2021	wid390	Brilliant until the last half hour	Another series were it keeps you on your toes, but then the ending has you scratching your head. Why?????
2	7 October 2021	peter-horrey	Squirm game-just awf	Just awful. How on Earth can anyone rate this as even close to Westworld. If Squid game is a 9 then. Westworld is a 90! This is the Kings suit of clothing. I loved Parasite, it was utterly brilliant. This is embarrassing and very poor. The acting, the script, the subtitles are all of a student making their first feature. Netflix launched with Game of Cards and have followed up with countless classics (Dark is a breathtaking series), Sex Education is so entertaining. And the list goes on until we hit the buffers with Squid Game. I hate to be negative as 99% of my reviews on here are extremely positive. There is plenty more fish on Netflix leave this little sea creature in the depths of dystopian bilge.
2	12 October 2021	YazdanKM	A bad serries but not that bad for being just entertained	1. Too many plot holes2. No character development3. Might be visually entertaining4. A potentially good stroy5. An absolutely weak scenario6. Mediocre acting7. Predictable8. One of the worst endings ever9. Too cliché10. Mostly too rediculous.
1	7 October 2021	minimal-minds	Boring AF	Slow developing and boring story, boring actors that over-react. Squid Game is just over-hyped. Would not recommend wasting your time.
7	12 October 2021	bebel2305	Cool Korean Hunger Games	It was very good and thrilling at the beginning, but on episode 6 I noticed how long the dialogues and things were taking and I actually fell asleep because it was tedious. For some reason I didn't even get emotional on that episode, just felt like some things didn't even make sense.From that on, I was more interested on the police officer's plot than actually the games. And this is another thing that didn't even get closure. If you're not certain there'll be another season, you can't just let things unfinished.The ending didn't get me and somethings didn't make sense (like that hair?). It was obvious his mother would be dead by the time he got home, I knew it since episode 2.There are some CLEAR nods (maybe even copy?) to The Hunger Games movies, such as the song that is played to the characters (even though it's a classic song, it was very clearly copying the Panem Anthem idea), the score soundtrack of the series while the game is going on (very similar to the movies), even some camera shots and the VIPS watching the games and betting on players. Even the ending was similar, only it wasn't a Peeta the second contestant.It was an ok show, it would be more fun to watch if the dialogues were more direct and things happened faster.
3	12 October 2021	gg_nefeli	Seriously??	I like the series but feel so disappointed with the ending. He earned so much money and instead of helping his family and daughter, he wants to become Batman and save the world. I am super disappointed.
2	8 October 2021	ciudnesnis	Lame	Acting 3/10. Story 1/10. Visuals 6/10. Feels like a B rated holywood movie from the 80s. Is it reddit or 4chan behind the hype again?
8	22 September 2021	lawumun	Wow...totally binged this one!	If you can get past the dubbing, this is a brilliant nail biter...unlike anything I have seen before...I would HIGHLY recommend.
4	2 October 2021	da-pena	Overatted, predictable, stereotyped	It's watchable but i really don't get from where it got so much good reviews... The concept is nothing new, totally predictable, overloaded with all stereotypes... VERY AVERAGE SERIES. That's it!I can only imagine people having discussions about it and extrapolate to human behaviors, what they would do in same situation or full with theories on how money controls our lives etc pfffffffff... boring!!!I watched it but with my finger constantly on the +10 sec...
6	2 October 2021	singha-sommer	Entertaining but lacks good games	Watch Anime like Kaiji or Gambling Emperor Zero and you find way smartes mindgames. Those squid games are just cheap and easy with no real solution behind it.Just a ripoff.
4	18 October 2021	trigono2	Please watch Alice in Borderland instead.	This show was pretty cool in terms of the players and the games, but that only accounted for maybe 30% of the show in its entirety. I absolutely could not have cared less about all the behind the scenes storylines.
10	1 October 2021	Seropdiablo204	Excellent	Couldn't think of a better show, I didn't sleep once through the whole thing, didn't even leave my seat!!!
10	10 October 2021	lochnessprod	Cast list??	Why is this cast list so effed up? Second billing Gi-hun is NOT Gi-hun and that for sure is not Ali.
10	28 September 2021	lauroo-193-217272	For fans of...	Parasite, Saw, Hunter X Hunter, Cube, Black Mirror, The Platform, Oldboy... Takeshi's Castle?An unexpected mix of all my favourite things - Squid Game is the best thing I've watched this year.An intriguing premise that actually delivers. I went in with no expectations and was blown away!
10	26 September 2021	angela-harris-232-3717	Best lipsync I've ever seen	I loved it. Right up to the vips, which were pathetic, however didn't ruin the show too much.Well worth the binge on a Saturday night.
9	28 September 2021	caosshow	What a surprise	This show is a masterpiece, very deep in many aspects, the only negative aspect are the VIP's.
10	9 October 2021	sober118	Top Class Show	One of the very few TV series which I watched in one go. Fantastic concept, great acting and superb screen play makes it one of the classic TV show of all times.
5	6 October 2021	arslanmanzoor123	Don't waste your time watching this.	This was a really predictable and another boring way of showing evil of greed and what things people can do for money. Unnecessary suspense. Wasted my time watching this.
5	22 September 2021	starikovia	Good idea, but sooooo slow and predicatable	You get into in at first but then it gets very slow, too many conversations, and it moves so slow you get tired of watching. Fast forwarded half of season. Could've been much better.
9	3 October 2021	clausbe	Great show VIP cast straight from The Room	Really great show. Loved it but found it strange like so many others that the VIP actors are so horrible bad in delivering their lines. It's almost if Tommy Wiseau and the cast from The Room hid behind the VIP masks. Anyway I can live with the bad acting in that episode because everything else is just fantastic.
5	18 October 2021	vogt1977	The running man and The long walk in one deeir	If I had not read the 2 books from the 1960' and 1970' by Stephen King, I would have watched the serie with different eyes.But I have read both novels. . So, it's a good serie, that shows what people are willing to do for money. If their life sucks. It shows how the rich people take advantage of the misery of the poor.
1	18 October 2021	joaovictorop-462-879897	Another Christophobic series from Netflix	It is terrifying how cristophobia (attacks on the Christian faith and on Christians) is one of the main banners of the New Left in the world and of a large part of the media that promote these ideologies. This series makes several subtle attacks on Christians, trying to promote hatred and anger against followers of the Christian faith. One of the Christian characters is a hypocritical speaker, prays to try to cover the crimes he commits, and the series shows several negative characteristics of this character as if they were common to all Christians. In another situation, a character's father is a practicing Christian but beats his wife every day and then prays, until one day he kills the woman. There are several subtle attacks on the Christian faith, always in a derogatory and hateful view.
6	13 October 2021	kolaolsi	I really don't understand why people have gone crazy with this!	This series is just another average one. Nothing less nothing more!And I am explaining:1) NOT original at all. Several movies had as the main idea a game of life and death. Also a recent Japanese series (Alice in borderland) has almost the exact same idea.2) totally predictable even for a six years old.3) Overdramatic without any reason using of course too much of the respective music.4) The acting was almost ridiculous and almost making you laugh instead of feeling what the creator thought you should feel.AND PEOPLE for god sake don't fall for marketing tricks, promotions and trendy stuff.There are so many more (countless) shows and series way much better than this that deserve your time. STOP being sheep and just doing something just because is viral.And i am saying all these after i have watched about 200-300 TV shows and Series and countless movies and not only that trendy ones!Thank you for your attention.(Sorry for my possibly bad English)
9	7 October 2021	k-a-thompson-464-10299	Intense show.	Everything about this was great except for the VIPs. The writing and acting is so atrocious. We could have have done with them speaking at all.
8	26 September 2021	fuzznag	All players chose to play on their own...	What about the first 200+ casualities on the first game who didn't know they were going to die if they participate? I think the old man was kind of an ass and wasn't really a chaotic neutral character they tried to portray him to be at the end.Overall, good show.
9	28 September 2021	richardhaaijer	Perfect in every way except for the vips.	This serie was mindblowing but the vips actwork was so terrible i cant give it a 10. Thankfully vips were not a major part of the serie.
7	13 October 2021	makaykay928	VIPs gotta go	The show is great with strong acting from everyone except the VIPs. Gosh!... I don't know if the english actors they get are wannabe actors who live in Korea or what but for all the Korean dramas I've seen the english actors are the worst. The Pakistani actor was top notch. Give him a few more roles in Korea please. The emotion was right there and his limited Korean was realistic for the role.
1	9 October 2021	Mina-zaharinova	Boring and Predictable	I give 1 star for the idea. The rest is media hype. Very superficial and easily predictable. You can spend your time better.
5	12 October 2021	s-rabe1987	The definition of "overhyped"	This series is by no means a "must watch". All characters except for the main protagonist fall flat. I must say that the acting of Hoyen Jung is not good. All she does is staring grimly into the void.Up until the third game, the series was interesting to watch, if you like the survival/battle royal genre. However, don't expect any unpredictable events. Everything after that just felt trashy with artificial emotions. Even the story around the games, with the cop and the frontman could have been sooo much deeper. Why did the winner of the 2015 games become the frontman? Why was there a bomb introduced? How did the organ trafficking have any impact on the story? Why did noone notice the murals in the sleeping room showed all the games? The list goes on...The worst thing by far was the cringeworthy acting by the VIPs. I have to say, it is actually an achievement to be acting so bad, even though you wear a mask and all you have to do is sit on a couch. I mean, a sixty-nine joke, really? Come on.Any theorycrafting which is done now is because of the bad writing. I can totally understand why the script was rejected before so many times.
6	19 September 2021	tranhienthuong0901	It is way under my expectation	I have to say after watching the trailer, I immediately saved this series to my watch list and could not wait until it is out.However, maybe due to my high expectation I was quite disappointed after finishing the 1st season on one run. Believe me, I'm a sucker for this kind of genre so I'm looking for interesting plot, great games and unpredictable twists. If you're the same as me, the series will not deliver these. I found some parts are redundant with unnecessary overacting, I had to skip plenty times. The plot is quite boring for me compared to other survival-game series. But, I cannot deny the cinematography is great.If you have some time to kill, it still brings you some entertainment. Keep your expectation lower to enjoy it more if possible.
7	1 October 2021	mazoona_911	ZzZ	I liked it , but it was boring sometimes and the actores whose spoke English was badIt should be more suspense.
10	24 September 2021	gunghocjp	Extremely depicted on the corrupted desire of capital	Squid game is a conventional drama which is dipicted on living experience of human being addicted to capitality. The various games in the drama is showing a testimony that people are living for.People.
8	28 September 2021	alicevictoriahallam	Excellent drama, binge worthy!	+ brilliant storyline, keeps you gripped until the end+ great acting from the main actors+ dubbed in English was fine and easy to follow, subtitles well done too+ really got attached to the characters, got a bit emotional in parts!left me with a lot of questions at the end of the seriesfound the ending a little frustrating, maybe I didn't understand it?!
7	30 September 2021	supersmellyscallywag	Main Character Ruins the Show	Good writing, poor message. Some notable plot holes but nothing ruins it more than a main character who signs up for the games, sees death, is allowed to leave and then comes back to play only to blame other people for the fates of the fallen players. The show makes the people who understand what the games are out to be villains. And of course the foolish, self righteous, hypocrite wins it all.
10	26 September 2021	mikimcsween	Made me cry	If you are looking for a show with amazing performers (except the vip) then you need to watch squid game. Episode 6 is heart breaking. A tv show has yet to make me cry yet this one did. If I could give another standing ovation then I would.
9	22 September 2021	pbhargesh82	My first korean drama and damn it's good as hell.	You love characters who are good and you actually hate those who are bad. It's that good. Ignore the VIP!!!!
8	26 September 2021	cccsmn	Great binge-watching	Curiosity got me and I started watching it. I found it thoughtful, it gave me another perspective of nowadays society. It's absolutely worth watching it, better than many other series now on Netflix. If you watched "The Platform" (Netflix), you will find it amazing for you.
1	7 October 2021	panalma-751-631841	Why?	Didn't we already have hunger games?!? Why do so many dramas have to be filled with violence, yes, that may reflect what's going on in the outside world and that again it is a male dominated series -so I guess another one for the guys and girls who like to look at those guys.
10	28 September 2021	grimlen09	I got hooked	Nice Korean TV show intense, funny and likeable characters.
8	5 October 2021	hieiknight_834	It's good show but the English subtitle kinda ruin it for some people	It's a very good show. The first 6 episodes are the best then it went downhill after that. The English subtitle and the English dub do not match at all. It's better to have English dub without subtitle. Or it is way better to just watch it with the original language with English sub.
9	15 October 2021	azakrezisrac	mindblowing	This is a well written story. I'm not english and not even korean but the english voice acting is killing me. It's a pain. In my country voice acting is a serious business but this is the cheapest thing i've ever heard. Even the lines are simplified too much.
10	10 October 2021	masoodnz42	Awesome series	The show wasreally nice and did not expect the vilan and last episode was unexpectedly awesome.
9	26 September 2021	baobaz	The movie that make me curious	I watched the movie because I heard from my friend this movie was good. When I watched this movie for the first time, I really liked the story line. It makes me curious. I watched episode 1 - 9 in one night.
4	3 October 2021	ivanpk85-894-844225	I dont get it	I dont understand hype abot this. Pretty average show. Only thing fun are the games, and that is 10% of the show.
9	29 September 2021	razaxo	One of the best original shows to come out!!	From the start to finish, the show is an emotional roller coaster. Full of mystery and suspense. Only downside I'd say is that, due to nature of the show, we had an idea who would win. All main characters were quickly realised and we had a expectation that who'd make it. Not as suspenseful as perhaps Game of thrones. I mean I know its only 9 part show and the show runner had no idea where it would go.It's a crime that it's been sitting on shelf for 12 years before someone gave it a GREEN LIGHT. I mean we could have been on season 12 or perhaps it would have ended by now.I personally can't wait for season 2.
1	4 October 2021	Besso6767	Everything is predictable	The dialogue is poor. I knew who will die and who will win. It's really an overrated series I recommend to watch D. P it's much better.
9	28 September 2021	nobal813	Madness but real	In our present day there is reality shows like survivor looks like the squid game but not killing but I'm surr soon we will see the real squid game in our live.The serie is very good and attractive. I like it.
1	13 October 2021	leo-vandebre	I don't understand the hype	The show is so bland! I don't even know where to start. The acting is bad, and the characters do not make sense at the time. There is no depth whatsoever, there is nothing between the lines and the story doesn't add up. I really hope the rating would fall below 7/10 since this doesn't make any sense.
9	29 September 2021	killer_dudi	Awesome show	Awesome show couldn't stop watching it. The way everyone gets scared loves the lady and the gangster always arguing. Sad part when the marbles were replaced with stones.
10	5 October 2021	sarah21897	What a show! I cannot fault it.	I am absolutely blown away by this show - thankfully not in the red light, green light sense. I wish I could wipe it from my mind just to experience it all over again.The writing is impeccable from start to finish, the characters, the pace, the TENSION that the writers create make for a rollercoaster viewing. I screamed, I cried, I cringed, I covered my face but still watched through my hands because honestly you can not look away while watching this show. It is so clever yet so simplistic in it's storytelling. You will adore some characters and sympathise with some of the darker characters once you learn more about them.I cannot fault it. Even the VIPs that everyone is talking about did not take away from the action for me. They were vile but the stakes in the episode are so high you won't really care.Honestly I haven't been this enthralled and excited about a show since I was a teenager going to watch Catching Fire in the cinema.If gory things aren't your cup of tea then be warned, but I wouldn't miss out on this show because of that.
8	28 September 2021	kramer5540	Maybe don't watch it in public	It's the twist no one wanted. But I still thought it was a very interesting season. I watched most of it on planes and would not recommend that, I felt bad for the passengers all around me.
10	19 September 2021	hoobastank6889	Really, it is this good	My first review... you will not regret watching this as fans of both thrillers and korean dramas... this film really has outdone itself.
7	13 October 2021	mo_7eb	A script for dummies...	This was a disappointment, coming with high hopes from all the buzz about it and previous experience with Korean drama with greats like Parasite...The ideas are great and promising, yet the bad script brought it really down, the script describes everything and doesn't really leave room for you to figure it out on your own; as well as being full of badly written cliches. I don't mind a cliche but at least make an effort to not make it seem like one.The newly introduced characters in episode 7 were the most atrocious addition, their acting and lines were beyond horrible that I thought I was watching a high school production.An overall meh...
9	21 September 2021	crimescene-x	Fantastic all together but..	The VIP's were, as many said before, horrible actors.
8	6 October 2021	FotBok	Worth you time.	Don't know if there will be a second season. The end for the first one does not have the same value as the rest of the series.
6	15 October 2021	lousammy0	Ehh.	Acting very hit or miss. Ending kinda wack. Vip scenes were extremely cringey and poorly done. Plot holes here and there. Things that are really unbelievable like 2 people getting away with using a lighter in the honeycomb game.
9	30 September 2021	qusaiaamer	I miss this creativity	All the tv makers should benchmark their creativity with this. We are hungry for new out of the box script with good acting.
9	1 October 2021	morgan-byrge	Haven't been this hooked in a while	This series hooked me in fast. My husband and I binged the series in two days. It showed the dark side of human desperation all while somehow being relatable regardless of your status in this world. Everyone makes it a point to mention the VIP's, which yes the acting was poor, but it didn't tarnish the rest of the show. I won't say too much more other than the fact I'm pissed I cried the way I did over that old man lmao bamboozled.
10	29 September 2021	ehsan-karimidorabi	Aesome	Awesome and I like you. Best Series I have been right now.
1	7 October 2021	eserdemiroz	Terrible	Terrible acting, terrible scenario. I couldn't finish the first episode. Simply waste of money and time.
10	27 September 2021	ahmadfilth666	Great plot	Simply i enjoyed every single minute in the magnificent series.
6	12 October 2021	kirsten-kairuz	Entertaining but don't understand the hype	So there's no denying that this is an entertaining show but come on people - what's all this hype about?!? The storyline itself is fairly unoriginal - although different...there are other movies based on a similar story (people playing a game against each other, resulting in death, secret societies, delving into humanities primal response to self-preservation etc.) and for the most part I found it totally predictable! Again - don't get me wrong...I enjoyed it - it was easy watching and a pleasant enough weekend binge but I genuinely do not understand the hype...there are far greater shows that deserve more credit than this. So in conclusion - watch it for yourself...but don't expect it to be mind-blowing.P.s. The dubbing is awful - please watch it in Korean with subtitles...much, much better!
6	12 October 2021	squiffynole	Left with an Empty Feeling	I confess to watching every episode before realizing the characters were an overused, worn-out personality mix, the plot was predictable and the hundreds of assassination style killings were the central plot driver.But still part me enjoyed the novelty, the exposure of human fragilities and the bright color sets and costuming.The product is not that great, the remarkable popularity might be explained by the economic desperation many of us feel right now and perhaps it taps into a growing resentment toward the financial elite.
8	4 October 2021	vansh-kathuria5000	It got me awestruck for a moment but it got sunk in the plotholes.	Loved the first few episodes. I slept late on a working night just to watch it in a single go.The plotholes though were definitely trying to sink this Titanic in the end.1. The Cop story -I can't digest that he could so easily swoop the whole facility and got caught on a distant island instead.The morse code thing, what was is about?He had sent proofs about the games to the police via his super long-lasting iphone but still nobody does anything for an year?So basically his character development goes in vain. Gets killed by his own brother and couldn't do anything about the game.2. At the end, the three finalists had been given one knife each. What if 2 people would have got killed? If yes, there would have been a winner without even playing the last game. What's the point of such scheduling, planning and discipline. It doesn't make sense.3. The glass shattering scene at the end of the game was totally unnecessary and senseless. What if they killed all their participants unknowingly? There would be no games at all, no winner?4. VIPs were totally unnecessary. They didn't even show their betting properly. After all, at the end it turns it was all for fun but we never saw that enthusiastic gambling from the vips.There are more but I guess I can remember this much only as of now.
1	14 October 2021	deanbaxter79	Terribly Predictable	Thank god for the 15 second skip button, I found this show utterly predictable, the over acting is atrocious, I love Asian Kung fu films this is just terrible acting, the only part I didn't pick was 001, I'll never watch another Korean film again.
7	9 October 2021	andres-cumsille	Nice show, but not entirely beliavable	The show was OK, but the storyline about the detective was just too much. I mean, He just happened to be passing by when the main character was reporting the games to the police. He was JUST following the main character the day he returned to the games. He curiously had a disappeared brother that won a few games before this one. He should have been caught like a thousand times for being sloppy. And finally the brother being the leader was just ridiculous.
9	4 October 2021	sheko3506	Great korean show 👍	One of the best korean show i had ever seen,i hope there' second season of it , love it..
10	18 October 2021	purptoup	Edge of your seat	Real suspense thriller. Great show. Exciting from start to finish. An international hit. Perhaps a season 2 ??? Would be awesome. South Korea has produced a tremendous television show.
10	11 October 2021	yanalom21	This is a fantastic show!	This show was truly one-of-a-kind. I adore everything about it. One of my current favourite series, and I'm looking forward to the second season.
9	7 October 2021	stargazerpjs	A surprisingly good horror story	My kids on my back to watch it, so watched first episode, bit over the top for me and didn't think much of the first episode, but then watched the second and I got hooked, watched the whole series, this not perfect but bloody close, it got me in and I enjoyed the first season allot so much I'm watching it again. I can see why it is so popular and now I have to wait for second season. Really worth watching but warning allot of blood and gore.
8	2 October 2021	renta-ghost	Could have been perfect.	Loads of reviews detailing the series so won't bother going in to that. What Netflix needs to do is to get the director to re-edit the series. Remove the VIPs, the doctor, organ trafficking and missing police brother storyline. Keep it really tight on the games and the contenders. Reduce it to just 5 or 6 episodes. Call it Squid Game: Redux or something. Would be perfect.
10	4 October 2021	chuckyswife	MASTERPIECE	But the VIPs were CRINGE!Great acting, great story, great twists!
10	6 October 2021	adam-hills-01476	Fantastic - watch it in Korean as well	I really really enjoyed this. The acting from the Korean actors was incredible, all of them were brilliant and so believable. All the interactions between the players in the early games were so great, especially Gi-Hun, Ming-Wae and Sang-Woo. Yes the English actors were crap but it didn't really detract from it, if anything it made them more creepy and added to the atmosphere that they saw themselves as Gods.Don't want to spoil it but honestly it's so worth a watch. As awful as it is, it highlights the terrible things that possibly happen in the world.
9	1 October 2021	kliti	Great show, but...	This is everything you want from a TV-Series. Drama, Thriller, Entertainment, good acting for a TV series and of course very good storyline.The Koreans never seem to disappoint when it comes to Drama/Thrillers. There's always something you don't expect that happens at some time in the movie/series that you just are left speechless.If Wes Anderson would have made a Thriller Tv Series, I think it would've pretty much looked like this one, haha. I liked the cameras, the scenes where it looks like an animation movie (e.g. The stairs), and most of all the symmetry.The actors who play the VIPs are extremely bad at acting. I mean, what the hell? A show this great, ruined by only 4-5 bad secondary actors.All in all, I would give 9 out of 10 to this amazing production. Would recommend to anyone.
3	30 September 2021	katiepham	Very hypocritical and not a REAL death-game show	I don't know why the show gets so much praise internationally. I mean overall it's a really bingeable show, but there's really nothing much aside from that. In my country, the show receives so many polarized comments, with people either loving it badly or hating it with passion.The game master said that the game is created so that those mistreated in the outside world will be treated equally in the game, and yet the master himself did not get shot when he lost the game (voluntarily or not). In the "walking on glass" game, when one candidate knew how to tell tempered glass from normal glass, the front man turned off all the lights just to make the game more entertaining to the VIPs, effectively rendering the poor man unable to use his skills. I guess it's still much advantageous to be rich and powerful even in the so-called equal game, hah?The main character is horrible. He's a loser with no character development throughout the movie. He's described as a person that has so much compassion and empathy with others, yet in the end he didn't even bother visiting his daughter in the US - all because of some nonsense triggering comments from the front man. And gosh he wouldn't even have kept his promise to the North Korean defecting girl to take care of her brother had it not been for the call from the organizer. Such a f*cked-up man who I have no sympathy for.There are so many other flaws in the movie that I don't have time to bother mentioning. All in all, a movie with good intentions and palatable cinematography, but horrendous execution. If you like death-game shows, better watch Alice in Borderland, Jinrou Game, the Incite Mill, Liar Game, or many that actually make you use your brain to figure out how to escape your ill-fated situation and don't annoy you with hypocritical mouthings.
7	1 October 2021	harold-03666	Fun to watch. Don't get why all the memes and media coverage.	The show is fun to watch and serves its purpose, entertain you.As for the plot there are several wholes and mistakes, and even things that do not get anywhere. But it's interesting and the character development is good.Now the worst part, the VIPs. Worst actors ever. Poorly executed and maybe poorly written? I can't imagine directing and seeing that performance and allowing it to make the cut.
10	15 October 2021	Yash97	This show is worth your time!!!	Squid game is an excellent show that piques your interest from the get-go. They slowly build up the story and once you understand what happens with the people who lose the game; you're hooked.If you have the eye of a detective (like me), then you'll know from the first game that the old man is involved in some way and is not just a player.The 4th game has a lot of twists and is a rollercoaster of emotions. This episode will make even the toughest people cry.I definitely recommend this show.
10	1 October 2021	danielkees-55784	Just overwhelming	I watched the series in german sync. I cannot understand the bad reviews about the VIPs. In the german sync version they speak english to underline the international connection to the "Squid game". Of course some of them are not native speakers and the fact, that they all wear masks makes it even harder to act, but keep in mind that this is a korean production and the budget was definitely litmited for these charakters.
9	27 September 2021	bensn	To everyone complaining about the VIP acting	In my opinion they played so ridiculously bad to portrait what they think about the Americans and to mock them with their bad jokes. Their cast was really good and i dont think they just didn't get the right actors to play the Americans.
6	16 October 2021	nikolayu	End could be better	Series is ok. But the end is very bad. They could made something different. It's looked like they lost idea how to finish the season. If they wanted to make some room for the season 2 the could be more creative.
10	24 September 2021	sarahmimoun	mindblowing	This is honestly the best series i have ever watched i finished it in one night and now i cant stop thinking about it everything about it is perfect the storyline the events are not exepcted a lot of plot twists i have every single emotion watching this stress anxiety anger happy and i mean it i will never regret watching it good job.
8	28 September 2021	sdsdmn	It's good but please no need to s2	So fas so good but please Netflix there is no need to season 2 you will ruined it.
9	2 October 2021	johnmessaris	AMAZING	IT IS VERY BIG AND IS FROM KOREA.... FANTASTIC.... ONE BIG BANG AT YOUR STOMACH...
9	21 September 2021	raphiou	Surprising	I really didn't expect that much when I started to watch this serie. I finaly binged it and loved it. Got sticked in front of the screen. I really liked the scenario and the acting. A very surprising serie that I suggest you to watch. Be aware however, this is brutal visualy and emotionaly.
8	8 October 2021	fanjuntian	AMAZING SOCIAL COMMENTARY! We, the viewers, are the real VIPs!	Criticize the VIPs all you want, but don't ding the show for the VIP's bad acting, poor scripts, and being terribly out of place altogether. I believe all of that is intentional. We, as viewers of the show, are just like the VIPs. We are paying for our Netflix subscriptions to fund the show's production, and watching this "game" fold out for our entertainment. It's no wonder these VIPs purposefully speak English.If you're disgusted by the VIPs (and hopefully most of us are), then you should be disgusted by ourselves and our roles in society.
